path,line,encoding,original_comment,english_comment
kbe/src/server/baseapp/baseapp_interface_macros.h,342,gb18030,"/**
	Baseapp消息宏，  只有五个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,419,gb18030,"/**
	Baseapp消息宏，  只有六个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,503,gb18030,"/**
	Baseapp消息宏，  只有七个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,597,gb18030,"/**
	Baseapp消息宏，  只有八个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,699,gb18030,"/**
	Baseapp消息宏，  只有九个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,809,gb18030,"/**
	Baseapp消息宏，  只有十个参数的消息
*/",
kbe/src/server/baseapp/baseapp_interface_macros.h,928,gb18030,"/**
	Baseapp消息宏，  只有十一个参数的消息
*/",
kbe/src/server/baseapp/data_download.h,54,gb18030,// 总共发送的字节数,
kbe/src/server/baseapp/entity.cpp,70,gb18030,// 创建并初始化cellData,
kbe/src/server/baseapp/entity.cpp,131,gb18030,// 创建一个需要广播的模板流,
kbe/src/server/baseapp/entity.cpp,157,gb18030,// 按照当前的设计来说，有clientEntityCall_必定是proxy,
kbe/src/server/baseapp/entity.cpp,158,gb18030,// 至于为何跑到baseEntity里来和python本身是C语言实现有关,
kbe/src/server/baseapp/entity.cpp,179,gb18030,// 按照当前的设计来说，有clientEntityCall_必定是proxy,
kbe/src/server/baseapp/entity.cpp,180,gb18030,// 至于为何跑到baseEntity里来和python本身是C语言实现有关,
kbe/src/server/baseapp/entity.cpp,188,gb18030,// 这里没有使用hasDB()来进行判断,
kbe/src/server/baseapp/entity.cpp,189,gb18030,"// 用户可能destroy( writeToDB = False ), 这个操作会导致hasDB为false， 因此这里",
kbe/src/server/baseapp/entity.cpp,190,gb18030,// 需要判断dbid是否大于0， 如果大于0则应该要去擦除在线等记录情况.,
kbe/src/server/baseapp/entity.cpp,296,gb18030,// 初始化cellEntity的位置和方向变量,
kbe/src/server/baseapp/entity.cpp,341,gb18030,// 由于存在一种情况， 组件def中没有内容， 但有cell脚本，此时baseapp上无法判断他是否有cell属性，所以写celldata时没有数据写入,
kbe/src/server/baseapp/entity.cpp,402,gb18030,// 再将base中存储属性取出,
kbe/src/server/baseapp/entity.cpp,405,gb18030,// 先将celldata中的存储属性取出,
kbe/src/server/baseapp/entity.cpp,430,gb18030,/* 如果是组件类型，应该先从实体自身找到这个组件属性 */,
kbe/src/server/baseapp/entity.cpp,476,gb18030,// 一些实体没有cell部分， 因此cell属性忽略,
kbe/src/server/baseapp/entity.cpp,479,gb18030,// 一些组件可能没有cell属性,
kbe/src/server/baseapp/entity.cpp,562,gb18030,// cellDataDict_ 继续保留， 以供备份时使用， 这里仅仅让脚步层无法访问到即可,
kbe/src/server/baseapp/entity.cpp,678,gb18030,// 有可能已经请求了writeToDB但还未返回写入的dbid,
kbe/src/server/baseapp/entity.cpp,679,gb18030,// 这种情况需要返回给用户一个错误， 用户可以继续尝试这个操作,
kbe/src/server/baseapp/entity.cpp,730,gb18030,// 这个行为默认会处理,
kbe/src/server/baseapp/entity.cpp,943,gb18030,// 如果是外部通道调用则判断来源性,
kbe/src/server/baseapp/entity.cpp,1023,gb18030,// 删除cellData属性,
kbe/src/server/baseapp/entity.cpp,1026,gb18030,// 回调给脚本，获得了cell,
kbe/src/server/baseapp/entity.cpp,1146,gb18030,// data 是有可能会NULL的， 比如定时存档是不需要回调函数的,
kbe/src/server/baseapp/entity.cpp,1184,gb18030,// __py_pyWriteToDB没有增加引用,
kbe/src/server/baseapp/entity.cpp,1198,gb18030,// __py_pyWriteToDB没有增加引用,
kbe/src/server/baseapp/entity.cpp,1214,gb18030,// creatingCell_ 此时可能正在创建cell,
kbe/src/server/baseapp/entity.cpp,1215,gb18030,// 不过我们在此假设在cell未创建完成的时候base这个接口被调用,
kbe/src/server/baseapp/entity.cpp,1216,gb18030,// 写入数据库的是该entity的初始值， 并不影响,
kbe/src/server/baseapp/entity.cpp,1301,gb18030,// 如果在数据库中已经存在该entity则允许应用层多次调用写库进行数据及时覆盖需求,
kbe/src/server/baseapp/entity.cpp,1346,gb18030,// 检查数据是否有变化，有变化则将数据备份并且记录数据hash，没变化什么也不做,
kbe/src/server/baseapp/entity.cpp,1368,gb18030,// 记录登录地址,
kbe/src/server/baseapp/entity.cpp,1520,gb18030,// 将这个消息再打包转寄给cellapp， cellapp会对这个包中的每个消息进行判断,
kbe/src/server/baseapp/entity.cpp,1521,gb18030,// 检查是否是entity消息， 否则不合法.,
kbe/src/server/baseapp/entity.cpp,1597,gb18030,// 某些极端情况下可能onMigrationCellappStart会慢于onMigrationCellappEnd触发，此时必须设置标记,
kbe/src/server/baseapp/entity.cpp,1598,gb18030,// 等待onMigrationCellappEnd触发后做清理,
kbe/src/server/baseapp/entity.cpp,1627,gb18030,// 改变cell的指向到新的cellapp,
kbe/src/server/baseapp/entity.h,35,gb18030,/** 子类化 将一些py操作填充进派生类 */,
kbe/src/server/baseapp/entity.h,43,gb18030,"/** 
		是否存储数据库 
	*/",
kbe/src/server/baseapp/entity.h,49,gb18030,"/** 
		数据库关联ID
	*/",
kbe/src/server/baseapp/entity.h,56,gb18030,"/**
	数据库关联名称
	*/",
kbe/src/server/baseapp/entity.h,62,gb18030,"/** 
		销毁cell部分的实体 
	*/",
kbe/src/server/baseapp/entity.h,69,gb18030,"/** 
		脚本获取entityCall 
	*/",
kbe/src/server/baseapp/entity.h,78,gb18030,"/** 
		脚本获取entityCall 
	*/",
kbe/src/server/baseapp/entity.h,87,gb18030,"/**
		是否创建过space
	*/",
kbe/src/server/baseapp/entity.h,92,gb18030,"/** 
		cellData部分 
	*/",
kbe/src/server/baseapp/entity.h,109,gb18030,"/**
		请求cell部分将entity的celldata更新一份过来
	*/",
kbe/src/server/baseapp/entity.h,114,gb18030,"/** 
		写备份信息到流
	*/",
kbe/src/server/baseapp/entity.h,120,gb18030,"/** 
		写存档信息到流
	*/",
kbe/src/server/baseapp/entity.h,125,gb18030,"/** 
		将要保存到数据库之前的通知 
	*/",
kbe/src/server/baseapp/entity.h,133,gb18030,"/** 网络接口
		entity第一次写数据库由dbmgr返回的dbid
	*/",
kbe/src/server/baseapp/entity.h,138,gb18030,"/** 
		创建cell失败回调 
	*/",
kbe/src/server/baseapp/entity.h,143,gb18030,"/** 
		创建cell成功回调 
	*/",
kbe/src/server/baseapp/entity.h,148,gb18030,"/** 
		丢失cell了的通知 
	*/",
kbe/src/server/baseapp/entity.h,153,gb18030,"/** 
		当cellapp意外终止后， baseapp如果能找到合适的cellapp则将其恢复后
		会调用此方法
	*/",
kbe/src/server/baseapp/entity.h,159,gb18030,"/** 
		备份cell数据
	*/",
kbe/src/server/baseapp/entity.h,164,gb18030,"/** 
		客户端丢失 
	*/",
kbe/src/server/baseapp/entity.h,169,gb18030,"/** 网络接口
		远程呼叫本entity的方法 
	*/",
kbe/src/server/baseapp/entity.h,174,gb18030,"/** 
		销毁这个entity 
	*/",
kbe/src/server/baseapp/entity.h,179,gb18030,"/**
		销毁base内部通知
	*/",
kbe/src/server/baseapp/entity.h,184,gb18030,"/** 
		为一个baseEntity在指定的cell上创建一个cellEntity 
	*/",
kbe/src/server/baseapp/entity.h,189,gb18030,"/** 
		为一个baseEntity在指定的cell上还原一个cellEntity 
	*/",
kbe/src/server/baseapp/entity.h,195,gb18030,"/** 
		创建一个cellEntity在一个新的space上 
	*/",
kbe/src/server/baseapp/entity.h,200,gb18030,"/** 网络接口
		客户端直接发送消息给cell实体
	*/",
kbe/src/server/baseapp/entity.h,205,gb18030,"/**
		发送消息到cellapp上
	*/",
kbe/src/server/baseapp/entity.h,211,gb18030,"/**
		传送回调
	*/",
kbe/src/server/baseapp/entity.h,218,gb18030,"/** 网络接口
		entity请求迁移到另一个cellapp上的过程开始和结束。
	*/",
kbe/src/server/baseapp/entity.h,225,gb18030,"/**
		设置获取是否自动存档
	*/",
kbe/src/server/baseapp/entity.h,232,gb18030,"/**
		设置获取是否自动备份
	*/",
kbe/src/server/baseapp/entity.h,239,gb18030,"/**
		cellapp宕了
	*/",
kbe/src/server/baseapp/entity.h,244,gb18030,"/** 
		转发消息完成 
	*/",
kbe/src/server/baseapp/entity.h,252,gb18030,"/** 
		设置实体持久化数据是否已脏，脏了会自动存档 
	*/",
kbe/src/server/baseapp/entity.h,259,gb18030,"/** 
		定义属性数据被改变了 
	*/",
kbe/src/server/baseapp/entity.h,265,gb18030,"/**
		从db擦除在线log
	*/",
kbe/src/server/baseapp/entity.h,271,gb18030,// 这个entity的客户端entityCall cellapp entityCall,
kbe/src/server/baseapp/entity.h,275,gb18030,// entity创建后，在cell部分未创建时，将一些cell属性数据保存在这里,
kbe/src/server/baseapp/entity.h,278,gb18030,// 是否是存储到数据库中的entity,
kbe/src/server/baseapp/entity.h,282,gb18030,// 是否正在获取celldata中,
kbe/src/server/baseapp/entity.h,285,gb18030,// 是否正在存档中,
kbe/src/server/baseapp/entity.h,288,gb18030,"// 是否进行自动存档 <= 0为false, 1为true, KBE_NEXT_ONLY为执行一次后自动为false",
kbe/src/server/baseapp/entity.h,291,gb18030,"// 是否进行自动备份 <= 0为false, 1为true, KBE_NEXT_ONLY为执行一次后自动为false",
kbe/src/server/baseapp/entity.h,294,gb18030,// 是否正在创建cell中,
kbe/src/server/baseapp/entity.h,297,gb18030,// 是否已经创建了一个space,
kbe/src/server/baseapp/entity.h,300,gb18030,// 是否正在恢复,
kbe/src/server/baseapp/entity.h,303,gb18030,"// 如果此时实体还没有被设置为ENTITY_FLAGS_TELEPORT_START,  说明onMigrationCellappArrived包优先于",
kbe/src/server/baseapp/entity.h,304,gb18030,// onMigrationCellappStart到达(某些压力所致的情况下会导致实体跨进程跳转时（由cell1跳转到cell2），,
kbe/src/server/baseapp/entity.h,305,gb18030,// 跳转前所产生的包会比cell2的enterSpace包慢到达)，因此发生这种情况时需要将cell2的包先缓存,
kbe/src/server/baseapp/entity.h,306,gb18030,// 等cell1的包到达后执行完毕再执行cell2的包,
kbe/src/server/baseapp/entity.h,309,gb18030,// 需要持久化的数据是否变脏（内存sha1），如果没有变脏不需要持久化,
kbe/src/server/baseapp/entity.h,312,gb18030,// 如果这个实体已经写到数据库，那么这个属性就是对应的数据库接口的索引,
kbe/src/server/baseapp/entity_autoloader.h,22,gb18030,"/** 网络接口
		数据库中查询的自动entity加载信息返回
	*/",
kbe/src/server/baseapp/entity_autoloader.h,33,gb18030,// 每次取查询结果集的区段,
kbe/src/server/baseapp/entity_interface_macros.h,22,gb18030,"/**
	BASE消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/baseapp/entity_interface_macros.h,97,gb18030,"/**
	Entity消息宏，  只有零个参数的消息
*/",
kbe/src/server/baseapp/entity_interface_macros.h,172,gb18030,"/**
	Entity消息宏，  只有一个参数的消息
*/",
kbe/src/server/baseapp/entity_interface_macros.h,249,gb18030,"/**
	Entity消息宏，  只有二个参数的消息
*/",
kbe/src/server/baseapp/entity_interface_macros.h,335,gb18030,"/**
	Entity消息宏，  只有三个参数的消息
*/",
kbe/src/server/baseapp/entity_interface_macros.h,426,gb18030,"/**
	Entity消息宏，  只有四个参数的消息
*/",
kbe/src/server/baseapp/entity_remotemethod.cpp,44,gb18030,/* 需要先经过cell */,
kbe/src/server/baseapp/entity_remotemethod.cpp,58,gb18030,// 如果是调用客户端方法， 我们记录事件并且记录带宽,
kbe/src/server/baseapp/entity_remotemethod.cpp,82,gb18030,// 记录这个事件产生的数据量大小,
kbe/src/server/baseapp/entity_remotemethod.h,15,gb18030,/** 子类化 将一些py操作填充进派生类 */,
kbe/src/server/baseapp/initprogress_handler.cpp,156,gb18030,"// 只有第一个baseapp上会创建EntityAutoLoader来自动加载数据库实体
",
kbe/src/server/baseapp/initprogress_handler.cpp,167,gb18030,"// 必须等待EntityAutoLoader执行完毕
",
kbe/src/server/baseapp/initprogress_handler.cpp,168,gb18030,"// EntityAutoLoader执行完毕会设置autoLoadState_ = 1
",
kbe/src/server/baseapp/initprogress_handler.cpp,184,gb18030,"// 所有脚本都加载完毕
",
kbe/src/server/baseapp/initprogress_handler.cpp,205,gb18030,"// 回调获得是否能够登录
",
kbe/src/server/baseapp/initprogress_handler.h,23,gb18030,"/** 网络接口
		数据库中查询的自动entity加载信息返回
	*/",
kbe/src/server/baseapp/proxy.cpp,84,gb18030,"// 如果被销毁频道仍然存活则将其关闭
",
kbe/src/server/baseapp/proxy.cpp,152,gb18030,"// celldata获取客户端感兴趣的数据初始化客户端 如:ALL_CLIENTS
",
kbe/src/server/baseapp/proxy.cpp,243,gb18030,"// 回调给脚本，获得了cell
",
kbe/src/server/baseapp/proxy.cpp,294,gb18030,"// 如果为None 则设置为NULL
",
kbe/src/server/baseapp/proxy.cpp,379,gb18030,"// 当前这个entity如果有cell，说明已经绑定了witness， 那么既然我们将控制权
",
kbe/src/server/baseapp/proxy.cpp,380,gb18030,"// 交换给了另一个entity， 这个entity需要解绑定witness。
",
kbe/src/server/baseapp/proxy.cpp,381,gb18030,"// 通知cell丢失witness
",
kbe/src/server/baseapp/proxy.cpp,388,gb18030,"// 既然客户端失去对其的控制, 那么通知client销毁这个entity
",
kbe/src/server/baseapp/proxy.cpp,394,gb18030,"// 将控制权交换
",
kbe/src/server/baseapp/proxy.cpp,417,gb18030,"// 如果有cell, 需要通知其获得witness， 因为这个客户端刚刚绑定到这个proxy
",
kbe/src/server/baseapp/proxy.cpp,418,gb18030,"// 此时这个entity即使有cell正常情况必须是没有witness的。
",
kbe/src/server/baseapp/proxy.cpp,427,gb18030,"// 通知cell获得客户端
",
kbe/src/server/baseapp/proxy.cpp,770,gb18030,"// 如果数据大量阻塞发不出去将会报警
",
kbe/src/server/baseapp/proxy.cpp,820,gb18030,"// 如果数据大量阻塞发不出去将会报警
",
kbe/src/server/baseapp/proxy.h,30,gb18030,/** 子类化将一些py操作填充进派生类 */,
kbe/src/server/baseapp/proxy.h,43,gb18030,"/**
		向witness客户端推送一条消息
	*/",
kbe/src/server/baseapp/proxy.h,50,gb18030,"/** 
		脚本请求获取连接的rtt值
	*/",
kbe/src/server/baseapp/proxy.h,62,gb18030,"/** 
		脚本请求获取是否有client绑定到proxy上
	*/",
kbe/src/server/baseapp/proxy.h,68,gb18030,"/** 
		脚本请求获取client地址
	*/",
kbe/src/server/baseapp/proxy.h,73,gb18030,"/** 
		实体是否可用
	*/",
kbe/src/server/baseapp/proxy.h,79,gb18030,"/**
		这个entity被激活了, 在客户端初始化好对应的entity后， 这个方法被调用
	*/",
kbe/src/server/baseapp/proxy.h,84,gb18030,"/**
		一个数据下载任务完成
	*/",
kbe/src/server/baseapp/proxy.h,89,gb18030,"/**
		登陆尝试， 当正常的登陆失败之后， 调用这个接口再进行尝试 
	*/",
kbe/src/server/baseapp/proxy.h,94,gb18030,"/**
		初始化客户端proxy的属性
	*/",
kbe/src/server/baseapp/proxy.h,100,gb18030,"/** 
		当察觉这个entity对应的客户端socket断开时被调用 
	*/",
kbe/src/server/baseapp/proxy.h,105,gb18030,"/** 网络接口
		当客户端所关联的这个entity的cell被创建时，被调用 
	*/",
kbe/src/server/baseapp/proxy.h,110,gb18030,"/**
		获取前端类别
	*/",
kbe/src/server/baseapp/proxy.h,117,gb18030,"/**
		断开客户端连接
	*/",
kbe/src/server/baseapp/proxy.h,122,gb18030,"/**
		获取前端附带数据
	*/",
kbe/src/server/baseapp/proxy.h,133,gb18030,"/**
		每个proxy创建之后都会由系统产生一个uuid， 提供前端重登陆时用作身份识别
	*/",
kbe/src/server/baseapp/proxy.h,139,gb18030,"/** 
		将其自身所关联的客户端转给另一个proxy去关联 
	*/",
kbe/src/server/baseapp/proxy.h,147,gb18030,"/**
		文件流数据下载
	*/",
kbe/src/server/baseapp/proxy.h,154,gb18030,"/**
		字符串流数据下载
	*/",
kbe/src/server/baseapp/proxy.h,161,gb18030,"/**
		绑定了witness
	*/",
kbe/src/server/baseapp/proxy.h,166,gb18030,"/**
		将客户端从服务器踢出
	*/",
kbe/src/server/baseapp/proxy.h,171,gb18030,"/**
		获得这个proxy的客户端连接对象
	*/",
kbe/src/server/baseapp/proxy.h,183,gb18030,// 限制客户端每秒所能使用的带宽,
kbe/src/server/baseapp/proxy.h,186,gb18030,// 通信加密key 默认blowfish,
kbe/src/server/baseapp/proxy.h,193,gb18030,// 登陆时附带的datas数据（不存档）,
kbe/src/server/baseapp/proxy.h,196,gb18030,// 注册时附带的datas数据（永久存档）,
kbe/src/server/baseapp/proxy_interface_macros.h,22,gb18030,"/**
	PROXY消息宏，  参数为流， 需要自己解开
*/",
kbe/src/server/baseapp/proxy_interface_macros.h,77,gb18030,"/**
	Proxy消息宏，  只有零个参数的消息
*/",
